date,decision,rate_before,rate_after,rate_change,expected_change,surprise,chair,regime,sentiment,lm_score,cb_score,word_count,sp500_ret,nasdaq_ret,gold_ret,ty10_chg,tb13w_chg,vix,term_spread,vwretd_day,vwretd_pre,vwretd_post,vwretd_2d,spindx,ewretd_day,sprtrn_day,fin_ew_ret,fin_vw_ret,fin_n_stocks,target_shock,path_shock,kuttner_bp,ns_shock,fg_period,sentiment_x_fg,min_sentiment,min_lm_score,min_cb_score,min_word_count,min_cb_x_fg
2011-12-13,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0129366106080206,0.0401034928848641,-0.0142302716688227,1546,-1.1348367422952284,-1.5492740440088637,-4.554489696608322,-0.0609999895095825,0.0,25.40999984741211,1.9570000125095248,-0.011256,-0.015558,-0.012735,-0.023991,1225.73,-0.012526,-0.008686,,,,0.1384123636739121,0.2417579704022916,0.4305555555545521,0.2855920955519064,1,0.0129366106080206,0.01,0.02,0.0,7450,0.0
2012-01-25,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0091205211726384,0.0345276872964169,-0.01628664495114,1535,-0.57538908840252,-0.4623348398854519,1.5590068972094462,-0.0759999752044677,0.0100000016391277,18.309999465942383,1.9719999693334105,0.009947,-0.0008,-0.004903,0.0050439999999999,1326.05,0.009547,0.008672,,,,0.1538779923663267,-0.4498807257532319,-0.5000000000010552,-0.293325604354081,1,0.0091205211726384,0.0104006163328197,0.0230161787365177,-0.0022149460708782,10384,-0.0022149460708782
2012-03-13,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0097024579560155,0.0349288486416558,-0.0155239327296248,1546,-0.1196261996068075,0.0279648436458446,-3.022964671897737,0.1669998168945312,0.0,14.800000190734863,2.0270001143217087,0.017621,-0.001366,-0.003912,0.013709,1395.95,0.01448,0.018132,,,,0.1065925541990835,0.3620040289562837,0.4305555555564642,0.3700381269333225,1,0.0097024579560155,0.0171266233766233,0.0329545454545454,0.0012987012987012,6160,0.0012987012987012
2012-04-25,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0102893890675241,0.0347266881028938,-0.0141479099678456,1555,0.6680165568110759,0.6925012434158593,1.1088065615432114,-0.024999976158142,0.0,16.81999969482422,1.898999966681004,0.013825,0.003247,0.00683,0.020655,1390.69,0.010281,0.013645,,,,-0.0981110927312838,0.1707544632995862,0.0,0.0993975526936827,1,0.0102893890675241,0.0177294615496862,0.0335619436743032,0.0018969794250693,6853,0.0018969794250693
2012-06-20,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0117719950433705,0.0384138785625774,-0.0148698884758364,1614,-2.226167703901345,-2.4351162609930763,-3.114939763881491,-0.0239999294281005,-0.0049999952316284,17.239999771118164,1.561999961733818,-0.001471,0.01164,-0.023472,-0.024943,1355.69,-0.000497,-0.001686,,,,0.231352444633905,0.3997845590229276,0.7500000000015827,0.4656931195448919,1,0.0117719950433705,0.0130181347150259,0.0240932642487046,0.0019430051813471,7720,0.0019430051813471
2012-08-01,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0108211330362826,0.0362826225334182,-0.0146403564608529,1571,-0.7503669467536007,-0.3575065336363135,-1.0163950398515396,-0.0609999895095825,-0.005000002682209,18.959999084472656,1.4490000307559967,-0.004475,-0.004994,-0.007294,-0.011769,1375.14,-0.009081,-0.00303,,,,0.5006355354622913,0.1269530137571298,1.5499999999998295,0.406588483812649,1,0.0108211330362826,0.0128167994207096,0.0291093410572049,-0.0034757422157856,6905,-0.0034757422157856
2012-09-13,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0152420800956365,0.0478182904961147,-0.0173341303048416,1673,0.3958951318527273,0.8910452195063081,0.0395722826210334,0.1139999628067016,0.0,14.050000190734863,1.6610000431537628,0.01528,0.002652,0.006142,0.021422,1459.99,0.011218,0.01631,,,,0.3857440913287277,0.204572700683008,0.8823529411763734,0.3936081787634351,1,0.0152420800956365,0.0134186622625928,0.0298651252408477,-0.0030278007156619,7266,-0.0030278007156619
2012-10-24,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0138721351025331,0.0440289505428226,-0.0162846803377563,1658,0.2995542646406389,0.1482431528325905,0.6762716847985887,0.0529999732971191,0.005000002682209,18.32999992370605,1.6699999794363976,-0.002612,-0.012926,0.003301,0.0006889999999999,1408.75,-0.001404,-0.003085,,,,-0.0088295430324917,0.0726860901923982,0.0,0.0667494380288731,1,0.0138721351025331,0.0152348044604994,0.0312549081199937,-0.0007852991989948,6367,-0.0007852991989948
2012-12-12,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0153374233128834,0.0457334076965978,-0.015058561070831,1793,-0.6321425165448823,-0.7183646634478685,-1.2233484969514776,0.031000018119812,-0.0079999975860118,15.949999809265137,1.6370000280439854,0.000255,0.006153,-0.005872,-0.005617,1428.48,-0.000299,0.000448,,,,0.172982306973031,-0.0807665609496816,0.4078947368411546,0.0458157752507319,1,0.0153374233128834,0.0116025116025116,0.0237510237510237,-0.0005460005460005,7326,-0.0005460005460005
2013-01-30,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0134209023415191,0.0445459737292975,-0.0177041690462592,1751,-0.2563301077303289,-0.0057338638737207,-1.1488807993116568,-0.0210000276565551,0.0049999989569187,14.31999969482422,1.9460000433027744,-0.003846,0.003632,-0.00082,-0.004666,1501.96,-0.004865,-0.0039,,,,0.077067501684459,-0.0215363834695558,0.5000000000010552,0.0470195284723932,1,0.0134209023415191,0.0146006028636021,0.0308967596081386,-0.0016955538809344,10616,-0.0016955538809344
2013-03-20,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0128718535469107,0.0417620137299771,-0.0160183066361556,1748,-0.828243382855539,-0.9707436971656584,0.3919159457620528,-0.0049999952316284,-0.0030000023543834,12.670000076293944,1.874000035226345,0.007248,-0.002923,-0.007562,-0.000314,1558.71,0.006508,0.006698,,,,0.1572265452894984,0.1187449719618549,0.0,0.1816167007649108,1,0.0128718535469107,0.0174018905757662,0.032225723288456,0.0025780578630764,6982,0.0025780578630764
2013-05-01,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0157746478873239,0.0478873239436619,-0.016338028169014,1775,0.9407983261396148,1.2576114263082507,1.4796308940934784,-0.0080000162124633,0.0,14.489999771118164,1.5890000574290752,-0.010607,0.004139,0.009484,-0.001123,1582.7,-0.013124,-0.009308,,,,0.0903841358828236,0.0744717713131224,0.0,0.1163361649337411,1,0.0157746478873239,0.0172102810762062,0.0357733353374417,-0.0013527731850293,6653,-0.0013527731850293
2013-06-19,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0149667405764966,0.04490022172949,-0.0149667405764966,1804,-2.501035094286317,-2.281600247090283,-6.384679144629772,0.1079998016357421,0.0,16.639999389648438,2.2710001096129417,-0.013406,0.007358,-0.025752,-0.039158,1628.93,-0.009639,-0.013852,,,,0.1429012102959968,0.0930313950228939,0.0,0.1584367856946502,1,0.0149667405764966,0.0181645569620253,0.0373417721518987,-0.0010126582278481,7900,-0.0010126582278481
2013-07-31,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0146651909241837,0.0437188710570005,-0.014388489208633,1807,1.2540569897534306,1.361412968104997,-0.1066766525463574,0.1300001144409179,0.0050000008195638,13.449999809265137,2.5629999358206987,0.000199,0.000403,0.012261,0.0124599999999999,1685.73,0.00175,-0.000136,,,,0.1225324723379187,-0.1131923794733111,0.0,-0.0193505950711803,1,0.0146651909241837,0.0179242555651922,0.0352703093379589,0.0005782017924255,6918,0.0005782017924255
2013-09-18,unchanged,0.25,0.25,0.0,0.0,0.0,Bernanke,forward_guidance,0.0157563025210084,0.0435924369747899,-0.0120798319327731,1904,-0.1842953819684679,0.1517055110248307,4.710198293778559,0.0399999618530273,0.0,13.59000015258789,2.7029999447986484,0.012556,0.004981,-0.001145,0.011411,1725.52,0.011768,0.012178,,,,0.0819551783792399,-0.2718435058647377,0.0,-0.1661228736766817,1,0.0157563025210084,0.0170554301479809,0.0336092299974918,0.00050163029847,7974,0.00050163029847
