date,decision,rate_before,rate_after,rate_change,expected_change,surprise,chair,regime,sentiment,lm_score,cb_score,word_count,sp500_ret,nasdaq_ret,gold_ret,ty10_chg,tb13w_chg,vix,term_spread
2014-12-17,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.0111352525801195,0.03367734926670288,-0.011406844106463879,1841,2.4015204739716167,2.241233734112863,0.03348424410954295,0.0559999942779541,0.013000000268220901,19.440000534057617,2.1280000023543835
2015-01-28,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.01369047619047619,0.03869047619047619,-0.01130952380952381,1680,0.95346852870999,0.9793018005593244,-2.43409660423541,0.027000069618225098,-0.004999999888241291,20.440000534057617,1.7089999774470925
2015-03-18,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.011504424778761062,0.03657817109144543,-0.013569321533923304,1695,-0.48725794087878066,0.1916542313859821,1.5372547156999021,0.026000022888183594,-0.0279999990016222,13.970000267028809,1.912999976426363
2015-04-29,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.010466507177033492,0.03588516746411483,-0.014952153110047847,1672,-1.0128906614839197,-1.6366660948260738,-2.264839089782116,0.010999917984008789,0.001999999862164259,13.390000343322754,2.0320000858046114
2015-06-17,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.011466505733252867,0.038020519010259504,-0.015087507543753771,1657,0.9902710578908205,1.3439669661465088,2.133625898081668,0.04500007629394531,0.0,14.5,2.302999994251877
2015-07-29,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.011205330102967898,0.03755299818291944,-0.015142337976983646,1651,0.002836730636679298,0.3335427487884741,-0.3935139516754813,-0.01100015640258789,0.01499999687075615,12.5,2.234000042080879
2015-09-17,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.010294117647058823,0.03529411764705882,-0.014705882352941176,1700,-1.6164165744279924,-1.3633202664721769,1.8616240802663893,-0.08699989318847656,0.00699999975040555,21.139999389648438,2.2140000076033175
2015-10-28,unchanged,0.25,0.25,0.0,0.0,0.0,Yellen,forward_guidance,0.009757539917208752,0.03548196333530455,-0.01596688350088705,1691,-0.04497742019048189,-0.42035371306537495,-2.5401431513222867,0.08100008964538574,0.017999999225139618,14.329999923706055,2.057000007480383
2015-12-16,rate_hike,0.25,0.5,0.25,0.0,0.25,Yellen,forward_guidance,0.013181019332161687,0.03925014645577036,-0.012888107791446984,1707,-1.5040520909943653,-1.3523628798670169,-2.523186565108998,-0.04900002479553223,-0.02199999988079071,17.860000610351562,2.051999941468239
2016-01-27,unchanged,0.5,0.5,0.0,0.0,0.0,Yellen,normalization,0.012782401902497026,0.03745541022592152,-0.011890606420927468,1682,0.5528577205787493,0.8618797982080716,-0.04479885412930922,-0.015999913215637207,0.017999976873397827,23.110000610351562,1.700999915599823
