date,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval,totcnt
1995-05-02,0.001006,0.000862,0.001771,0.001702,0.001167,514.86,5559795900.00,8200
1995-05-03,0.009166,0.009125,0.003985,0.003935,0.010916,520.48,5610708190.00,8205
1995-05-04,-0.000656,-0.000901,-0.003479,-0.003539,0.000115,520.54,5605844850.00,8208
1995-05-05,-0.000606,-0.000686,0.001353,0.001311,-0.000807,520.12,5602874730.00,8211
1995-05-08,0.006380,0.006121,0.003829,0.003745,0.007383,523.96,5637226610.00,8211
1995-05-09,0.000402,0.000032,0.000781,0.000557,-0.000763,523.56,5635619800.00,8211
1995-05-10,0.001645,0.001564,0.002341,0.002298,0.001528,524.36,5644636630.00,8212
1995-05-11,0.002081,0.001978,0.003258,0.003217,0.000019,524.37,5654723350.00,8212
1995-05-12,0.002328,0.002299,0.003297,0.003271,0.002250,525.55,5663982500.00,8207
1995-05-15,0.004442,0.004199,0.003924,0.003814,0.004167,527.74,5687659960.00,8211
1995-05-16,0.001814,0.001698,0.002002,0.001946,0.000853,528.19,5697527970.00,8212
1995-05-17,-0.001481,-0.001491,0.001386,0.001361,-0.002120,527.07,5689191790.00,8216
1995-05-18,-0.012178,-0.012231,-0.003806,-0.003825,-0.014211,519.58,5619661760.00,8218
1995-05-19,-0.000678,-0.000708,0.000021,-0.000005,-0.000751,519.19,5616766790.00,8217
1995-05-22,0.007301,0.007204,0.004185,0.004125,0.008590,523.65,5657363330.00,8216
1995-05-23,0.008524,0.008469,0.003658,0.003620,0.009434,528.59,5705277150.00,8216
1995-05-24,0.000019,-0.000083,0.001982,0.001904,0.000038,528.61,5704825960.00,8215
1995-05-25,-0.000004,-0.000234,0.001285,0.001168,-0.000038,528.59,5705027420.00,8211
1995-05-26,-0.007493,-0.007643,-0.000829,-0.000899,-0.009346,523.65,5660381490.00,8213
1995-05-30,-0.001714,-0.001793,-0.002317,-0.002377,-0.000134,523.58,5651308870.00,8214
1995-05-31,0.014017,0.014000,0.005175,0.005155,0.018756,533.40,5737031410.00,8215
1995-06-01,0.001633,0.001565,0.002103,0.002062,0.000169,533.49,5746277880.00,8215
1995-06-02,0.000428,0.000292,0.004559,0.004530,-0.001837,532.51,5748349780.00,8218
1995-06-05,0.006195,0.006194,0.006303,0.006299,0.005803,535.60,5783885390.00,8216
1995-06-06,-0.000158,-0.000363,0.002768,0.002655,-0.000093,535.55,5781437400.00,8214
1995-06-07,-0.002969,-0.002969,0.001251,0.001251,-0.004519,533.13,5762549870.00,8218
1995-06-08,-0.000491,-0.000606,0.003313,0.003242,-0.001463,532.35,5759554340.00,8218
1995-06-09,-0.006979,-0.006992,-0.000033,-0.000045,-0.008284,527.94,5718719660.00,8221
1995-06-12,0.004966,0.004928,0.003509,0.003488,0.005569,530.88,5746794660.00,8218
1995-06-13,0.009127,0.008718,0.005877,0.005625,0.009739,536.05,5798164630.00,8223
1995-06-14,0.001013,0.000911,0.002342,0.002208,0.000784,536.47,5803404120.00,8226
1995-06-15,0.002651,0.002629,0.005252,0.005217,0.001212,537.12,5819008620.00,8228
1995-06-16,0.004222,0.004206,0.003432,0.003376,0.005045,539.83,5843430360.00,8229
1995-06-19,0.009053,0.009005,0.003597,0.003585,0.009985,545.22,5895958340.00,8225
1995-06-20,0.000439,0.000420,0.001738,0.001702,-0.000440,544.98,5898625440.00,8227
1995-06-21,-0.000271,-0.000308,0.002890,0.002806,-0.001835,543.98,5897644880.00,8235
1995-06-22,0.011166,0.011107,0.005760,0.005734,0.013034,551.07,5963480580.00,8217
1995-06-23,-0.002526,-0.002542,0.000396,0.000386,-0.002468,549.71,5948854130.00,8218
1995-06-26,-0.009602,-0.009616,-0.005041,-0.005068,-0.010151,544.13,5891488560.00,8219
1995-06-27,-0.003244,-0.003251,0.001124,0.001094,-0.003124,542.43,5872931560.00,8221
1995-06-28,0.003184,0.002783,0.001243,0.000821,0.004240,544.73,5889426380.00,8226
1995-06-29,-0.000077,-0.000097,0.002433,0.002400,-0.001579,543.87,5891774200.00,8234
1995-06-30,0.003213,0.003055,0.009603,0.009569,0.001618,544.75,5925503750.00,8244
1995-07-03,0.003407,0.003360,0.002638,0.002590,0.004296,547.09,5944240360.00,8230
1995-07-05,0.002158,0.002033,0.002726,0.002682,0.000311,547.26,5956396790.00,8231
1995-07-06,0.011207,0.011008,0.005623,0.005571,0.012298,553.99,6019136530.00,8225
1995-07-07,0.006480,0.006359,0.009358,0.009339,0.004296,556.37,6057588880.00,8226
1995-07-10,0.002153,0.002136,0.004330,0.004309,0.001474,557.19,6070504870.00,8225
1995-07-11,-0.002973,-0.003001,0.001964,0.001939,-0.004325,554.78,6051999210.00,8224
1995-07-12,0.011074,0.010945,0.009441,0.009242,0.011013,560.89,6118259410.00,8225
1995-07-13,0.000714,0.000673,0.003033,0.002974,0.000196,561.00,6112578000.00,8231
1995-07-14,-0.001359,-0.001362,0.003150,0.003139,-0.001979,559.89,6105184270.00,8236
1995-07-17,0.004255,0.004253,0.003729,0.003721,0.005055,562.72,6131046080.00,8233
1995-07-18,-0.007747,-0.007816,-0.004561,-0.004583,-0.007570,558.46,6082510590.00,8233
1995-07-19,-0.016200,-0.016292,-0.016478,-0.016551,-0.013394,550.98,5977448400.00,8236
1995-07-20,0.006041,0.006007,0.008059,0.008029,0.004646,553.54,6014331200.00,8239
1995-07-21,0.000911,0.000888,0.004577,0.004562,0.000145,553.62,6020621470.00,8245
1995-07-24,0.007060,0.007057,0.006920,0.006913,0.005437,556.63,6063075140.00,8245
1995-07-25,0.007442,0.007438,0.005819,0.005804,0.008030,561.10,6108624720.00,8248
1995-07-26,0.002274,0.002194,0.004126,0.004067,0.000909,561.61,6122219400.00,8251
1995-07-27,0.006876,0.006695,0.005792,0.005631,0.006428,565.22,6165019670.00,8260
1995-07-28,-0.002589,-0.002657,0.003507,0.003420,-0.004052,562.93,6151398620.00,8267
1995-07-31,-0.000732,-0.001266,0.002498,0.002375,-0.001545,562.06,6152689690.00,8264
1995-08-01,-0.004613,-0.004638,-0.002444,-0.002491,-0.004306,559.64,6126608670.00,8270
1995-08-02,-0.001589,-0.001754,0.001081,0.000993,-0.001501,558.80,6115978830.00,8271
1995-08-03,-0.000918,-0.001117,-0.000030,-0.000081,-0.000089,558.75,6109627670.00,8271
1995-08-04,0.001673,0.001603,0.003910,0.003881,0.000340,558.94,6120573930.00,8277
1995-08-07,0.002556,0.002485,0.003405,0.003390,0.001950,560.03,6135772030.00,8278
1995-08-08,0.000761,0.000666,0.001574,0.001531,0.000643,560.39,6140190200.00,8282
1995-08-09,0.000135,-0.000016,0.002565,0.002457,-0.001213,559.71,6142797840.00,8284
1995-08-10,-0.002697,-0.002884,0.001569,0.001523,-0.004038,557.45,6127565190.00,8291
1995-08-11,-0.003189,-0.003418,0.000273,0.000074,-0.004198,555.11,6107334220.00,8297
1995-08-14,0.007163,0.007092,0.003481,0.003454,0.008341,559.74,6150988270.00,8303
1995-08-15,-0.000966,-0.001084,0.001012,0.000971,-0.002090,558.57,6147231800.00,8308
1995-08-16,0.004625,0.004411,0.005419,0.005335,0.002506,559.97,6174311780.00,8307
1995-08-17,0.000397,0.000339,0.004514,0.004461,-0.001661,559.04,6177184360.00,8301
1995-08-18,0.001003,0.000916,0.004727,0.004685,0.000304,559.21,6182121220.00,8301
1995-08-21,-0.002034,-0.002061,0.002055,0.002011,-0.001967,558.11,6169249770.00,8299
1995-08-22,0.001719,0.001676,0.000150,0.000125,0.002526,559.52,6179939940.00,8304
1995-08-23,-0.002314,-0.002442,0.002340,0.002277,-0.004254,557.14,6163977640.00,8303
1995-08-24,-0.000380,-0.000403,0.000285,0.000266,0.000574,557.46,6162054190.00,8305
1995-08-25,0.004073,0.004050,0.004275,0.004257,0.004736,560.10,6185118980.00,8300
1995-08-28,-0.002742,-0.002766,-0.001190,-0.001224,-0.001875,559.05,6168014000.00,8299
1995-08-29,0.000263,0.000134,-0.003610,-0.003705,0.001699,560.00,6169806340.00,8304
1995-08-30,0.003292,0.002997,0.005538,0.005393,0.001643,560.92,6188744350.00,8303
1995-08-31,0.003240,0.003164,0.004926,0.004893,0.001711,561.88,6211870190.00,8302
1995-09-01,0.002950,0.002922,0.004795,0.004761,0.003488,563.84,6229281010.00,8296
1995-09-05,0.009635,0.009507,0.003705,0.003687,0.009453,569.17,6287723450.00,8294
1995-09-06,0.003777,0.003569,0.004494,0.004372,0.001757,570.17,6310181810.00,8294
1995-09-07,0.000930,0.000862,0.004638,0.004582,0.000210,570.29,6316244010.00,8296
1995-09-08,0.005084,0.005072,0.007393,0.007381,0.004191,572.68,6348146800.00,8298
1995-09-11,0.002690,0.002657,0.001961,0.001945,0.002148,573.91,6364947060.00,8296
1995-09-12,0.002906,0.002892,0.004180,0.004154,0.004530,576.51,6383362940.00,8295
1995-09-13,0.003782,0.003314,0.003658,0.003334,0.003920,578.77,6407064200.00,8293
1995-09-14,0.005629,0.005587,0.004294,0.004243,0.008363,583.61,6443312790.00,8294
1995-09-15,-0.001785,-0.001788,-0.001770,-0.001781,-0.000446,583.35,6431791360.00,8296
1995-09-18,-0.001251,-0.001295,-0.002554,-0.002591,-0.000994,582.77,6423445340.00,8297
1995-09-19,0.003060,0.003028,0.002038,0.002019,0.002454,584.20,6443163420.00,8299
1995-09-20,0.004517,0.004467,0.003971,0.003894,0.004399,586.77,6472553720.00,8304
1995-09-21,-0.005694,-0.005747,-0.002411,-0.002440,-0.006425,583.00,6432957430.00,8306
1995-09-22,-0.003089,-0.003094,-0.001202,-0.001234,-0.002178,581.73,6415722840.00,8312
1995-09-25,-0.001723,-0.001732,-0.002898,-0.002904,0.000138,581.81,6404586390.00,8310
1995-09-26,-0.000920,-0.000923,-0.002182,-0.002193,-0.000688,581.41,6398830650.00,8314
1995-09-27,-0.003042,-0.003472,-0.009185,-0.009581,-0.000636,581.04,6377508630.00,8316
1995-09-28,0.009013,0.008983,0.008326,0.008274,0.008313,585.87,6434904190.00,8316
1995-09-29,-0.000533,-0.000540,0.006444,0.006427,-0.002492,584.41,6449190100.00,8320
1995-10-02,-0.005999,-0.006030,-0.007380,-0.007424,-0.004603,581.72,6410188580.00,8321
1995-10-03,-0.001508,-0.001541,-0.006408,-0.006428,0.001066,582.34,6400836540.00,8319
1995-10-04,-0.004286,-0.004417,-0.006626,-0.006708,-0.001494,581.47,6366229050.00,8321
1995-10-05,0.003057,0.002795,0.001273,0.001180,0.001995,582.63,6384310930.00,8328
1995-10-06,0.000402,0.000329,0.002362,0.002343,-0.000240,582.49,6387643270.00,8337
1995-10-09,-0.010338,-0.010338,-0.012665,-0.012665,-0.007073,578.37,6321232680.00,8332
1995-10-10,-0.002383,-0.002399,-0.006924,-0.006960,-0.001470,577.52,6307540000.00,8337
1995-10-11,0.006184,0.006035,0.007425,0.007267,0.003359,579.46,6354258850.00,8342
1995-10-12,0.007779,0.007731,0.006831,0.006769,0.006282,583.10,6402487200.00,8339
1995-10-13,0.003675,0.003668,0.006273,0.006233,0.002401,584.50,6425393870.00,8342
1995-10-16,-0.001723,-0.001727,-0.000939,-0.000952,-0.002515,583.03,6421334560.00,8341
1995-10-17,0.005781,0.005778,0.001365,0.001352,0.006432,586.78,6458608180.00,8344
1995-10-18,0.002234,0.002091,0.002176,0.002088,0.001125,587.44,6472177980.00,8345
1995-10-19,0.003052,0.003018,0.000323,0.000289,0.005464,590.65,6492110570.00,8350
1995-10-20,-0.005519,-0.005529,0.000506,0.000489,-0.005401,587.46,6455727990.00,8350
1995-10-23,-0.004174,-0.004197,-0.006032,-0.006061,-0.004085,585.06,6428194020.00,8349
1995-10-24,0.001494,0.001490,0.000321,0.000309,0.002564,586.56,6439583440.00,8357
1995-10-25,-0.008046,-0.008108,-0.005665,-0.005710,-0.006973,582.47,6388909090.00,8358
1995-10-26,-0.009282,-0.009329,-0.009063,-0.009098,-0.009872,576.72,6329763120.00,8361
1995-10-27,0.004087,0.003957,0.000552,0.000431,0.005167,579.70,6355260310.00,8361
1995-10-30,0.006414,0.006295,0.002429,0.002350,0.006124,583.25,6395153660.00,8359
1995-10-31,-0.001672,-0.001687,0.002263,0.002246,-0.003000,581.50,6390582960.00,8364
1995-11-01,0.004875,0.004725,0.001438,0.001344,0.004678,584.22,6420425950.00,8359
1995-11-02,0.010436,0.010250,0.007523,0.007479,0.009414,589.72,6487309820.00,8361
1995-11-03,0.003264,0.003215,0.005387,0.005365,0.001441,590.57,6517663060.00,8360
1995-11-06,-0.002361,-0.002438,-0.000258,-0.000285,-0.003573,588.46,6501413650.00,8357
1995-11-07,-0.004717,-0.004773,-0.002934,-0.002969,-0.003637,586.32,6469288950.00,8356
1995-11-08,0.007000,0.006785,0.002591,0.002464,0.009193,591.71,6514360630.00,8363
1995-11-09,0.004575,0.004336,0.003777,0.003689,0.002620,593.26,6542766040.00,8363
1995-11-10,-0.000903,-0.000951,0.001440,0.001400,-0.000910,592.72,6537638070.00,8366
1995-11-13,-0.001167,-0.001366,-0.002608,-0.002802,-0.000709,592.30,6528584000.00,8366
1995-11-14,-0.006277,-0.006374,-0.004516,-0.004560,-0.005082,589.29,6486653290.00,8367
1995-11-15,0.005200,0.004983,0.000311,0.000231,0.007925,593.96,6520506260.00,8367
1995-11-16,0.005900,0.005829,0.003591,0.003529,0.005691,597.34,6558988440.00,8373
1995-11-17,0.004088,0.004073,0.003485,0.003455,0.004570,600.07,6590033290.00,8387
1995-11-20,-0.005223,-0.005344,-0.002705,-0.002745,-0.005366,596.85,6554689620.00,8389
1995-11-21,0.002169,0.002057,-0.003825,-0.003924,0.005680,600.24,6569365330.00,8401
1995-11-22,-0.001977,-0.001999,0.002134,0.002103,-0.003065,598.40,6557575720.00,8406
1995-11-24,0.003538,0.003512,0.004109,0.004088,0.002624,599.97,6580341360.00,8404
1995-11-27,0.001778,0.001762,-0.002048,-0.002068,0.002250,601.32,6586083550.00,8402
1995-11-28,0.007714,0.007599,0.003538,0.003440,0.008531,606.45,6636540900.00,8403
1995-11-29,0.004225,0.003850,0.004116,0.003947,0.001962,607.64,6663315600.00,8401
1995-11-30,-0.000103,-0.000132,0.006531,0.006498,-0.003736,605.37,6673208890.00,8402
1995-12-01,0.001554,0.001524,0.004807,0.004773,0.002660,606.98,6681285890.00,8408
1995-12-04,0.010380,0.010329,0.004301,0.004263,0.011038,613.68,6750508950.00,8410
1995-12-05,0.004662,0.004598,0.000797,0.000771,0.006518,617.68,6780664310.00,8414
1995-12-06,0.002132,0.001910,-0.001102,-0.001245,0.004047,620.18,6793811010.00,8416
1995-12-07,-0.006554,-0.006608,-0.002253,-0.002300,-0.006466,616.17,6748161470.00,8414
1995-12-08,0.002035,0.002020,0.003262,0.003175,0.002126,617.48,6762800170.00,8415
1995-12-11,0.002498,0.002470,-0.000842,-0.000864,0.003304,619.52,6780515620.00,8419
1995-12-12,-0.002472,-0.002485,-0.002891,-0.002917,-0.001194,618.78,6764488620.00,8423
1995-12-13,0.004343,0.003887,0.003537,0.003157,0.004703,621.69,6782803630.00,8429
1995-12-14,-0.007732,-0.007814,-0.001808,-0.001891,-0.007673,616.92,6731902990.00,8438
1995-12-15,-0.002674,-0.002690,-0.002510,-0.002542,-0.000940,616.34,6715144710.00,8444
1995-12-18,-0.017154,-0.017225,-0.018264,-0.018321,-0.015462,606.81,6599491840.00,8445
1995-12-19,0.009824,0.009812,0.005562,0.005518,0.008438,611.93,6664924590.00,8452
1995-12-20,-0.004647,-0.004719,0.006303,0.006127,-0.009789,605.94,6634424730.00,8461
1995-12-21,0.007078,0.007030,0.006126,0.006036,0.007509,610.49,6681109090.00,8465
1995-12-22,0.003412,0.003395,0.006339,0.006307,0.002392,611.95,6703762580.00,8465
1995-12-26,0.003180,0.003166,0.000366,0.000331,0.003840,614.30,6724692040.00,8463
1995-12-27,0.001562,0.001064,0.002153,0.001595,0.000374,614.53,6732076450.00,8464
1995-12-28,-0.000305,-0.000341,-0.001209,-0.001249,-0.000667,614.12,6739704820.00,8466
1995-12-29,0.004453,0.004426,0.011308,0.011294,0.002947,615.93,6787565600.00,8472
1996-01-02,0.006606,0.006598,0.010979,0.010957,0.007793,620.73,6821516580.00,8466
1996-01-03,-0.000155,-0.000291,0.005154,0.005093,0.000950,621.32,6812184970.00,8459
1996-01-04,-0.007674,-0.007687,-0.005707,-0.005747,-0.005826,617.70,6759721160.00,8455
1996-01-05,-0.001023,-0.001029,0.005605,0.005595,-0.001587,616.72,6751388790.00,8453
1996-01-08,0.002686,0.002463,0.003672,0.003622,0.002821,618.46,6767586660.00,8449
1996-01-09,-0.015878,-0.015943,-0.009698,-0.009711,-0.014568,609.45,6659658150.00,8450
1996-01-10,-0.015552,-0.015686,-0.009776,-0.009938,-0.018000,598.48,6553140300.00,8449
1996-01-11,0.008433,0.008395,0.007646,0.007614,0.007034,602.69,6612421400.00,8448
1996-01-12,-0.000991,-0.000998,0.001175,0.001158,-0.001460,601.81,6605816920.00,8447
1996-01-15,-0.005273,-0.005273,-0.004784,-0.004787,-0.003307,599.82,6569801630.00,8440
1996-01-16,0.009982,0.009938,0.000365,0.000335,0.014371,608.44,6635369810.00,8440
1996-01-17,-0.000530,-0.000607,0.000592,0.000539,-0.003402,606.37,6631148980.00,8434
1996-01-18,0.003797,0.003720,0.004854,0.004819,0.003084,608.24,6655280810.00,8434
1996-01-19,0.005719,0.005707,0.003974,0.003961,0.005902,611.83,6693220190.00,8435
1996-01-22,0.004291,0.004289,0.005980,0.005970,0.002566,613.40,6721646410.00,8432
1996-01-23,-0.000004,-0.000027,0.001981,0.001966,-0.000994,612.79,6721679370.00,8435
1996-01-24,0.010247,0.010201,0.005771,0.005736,0.011701,619.96,6791460100.00,8443
1996-01-25,-0.003688,-0.003697,0.001772,0.001760,-0.004726,617.03,6768165880.00,8452
1996-01-26,0.006238,0.006233,0.003949,0.003935,0.007439,621.62,6811837080.00,8453
1996-01-29,0.004042,0.003842,0.003282,0.003165,0.004183,624.22,6837300960.00,8452
1996-01-30,0.009156,0.009105,0.004820,0.004745,0.009500,630.15,6903914060.00,8452
1996-01-31,0.007995,0.007849,0.006586,0.006521,0.009315,636.02,6968381330.00,8457
1996-02-01,0.004625,0.004467,0.005479,0.005407,0.003836,638.46,6998901640.00,8457
1996-02-02,-0.002224,-0.002268,0.003317,0.003296,-0.004088,635.85,6983594020.00,8458
1996-02-05,0.007056,0.006995,0.002940,0.002915,0.008776,641.43,7030775380.00,8457
1996-02-06,0.006829,0.006793,0.003768,0.003730,0.007639,646.33,7079166320.00,8461
1996-02-07,0.003530,0.003368,-0.000098,-0.000195,0.005570,649.93,7103676820.00,8464
1996-02-08,0.007736,0.007574,0.004508,0.004466,0.009447,656.07,7158419700.00,8469
1996-02-09,0.000908,0.000857,0.002865,0.002849,0.000457,656.37,7165944130.00,8471
1996-02-12,0.005465,0.005405,0.000707,0.000649,0.007740,661.45,7184678850.00,8472
1996-02-13,-0.001932,-0.002205,-0.002163,-0.002352,-0.001421,660.51,7168817500.00,8473
1996-02-14,-0.004077,-0.004212,0.002650,0.002567,-0.007464,655.58,7139379560.00,8480
1996-02-15,-0.002696,-0.002849,0.002117,0.002026,-0.006498,651.32,7119463990.00,8481
1996-02-16,-0.003411,-0.003501,0.002945,0.002929,-0.005128,647.98,7095476110.00,8487
1996-02-20,-0.010383,-0.010402,-0.006934,-0.006957,-0.011312,640.65,7020693230.00,8485
1996-02-21,0.010269,0.010120,0.007820,0.007760,0.011629,648.10,7091846330.00,8487
1996-02-22,0.015227,0.015188,0.009082,0.009060,0.016602,658.86,7199460190.00,8487
1996-02-23,0.000660,0.000639,0.001987,0.001950,0.000334,659.08,7203953280.00,8481
1996-02-26,-0.009785,-0.009813,-0.001442,-0.001467,-0.013079,650.46,7131130950.00,8476
1996-02-27,-0.004139,-0.004239,-0.001027,-0.001117,-0.004950,647.24,7101510390.00,8478
1996-02-28,-0.001597,-0.001852,0.003456,0.003333,-0.003847,644.75,7089454660.00,8481
1996-02-29,-0.005460,-0.005539,-0.000221,-0.000256,-0.006700,640.43,7075712500.00,8485
1996-03-01,0.002595,0.002559,0.002093,0.002046,0.006152,644.37,7093466500.00,8488
1996-03-04,0.008815,0.008693,0.003033,0.003018,0.009994,650.81,7154006860.00,8486
1996-03-05,0.006696,0.006625,0.002147,0.002130,0.007652,655.79,7201706680.00,8488
1996-03-06,-0.003446,-0.003738,0.000873,0.000694,-0.005779,652.00,7175386720.00,8488
1996-03-07,0.001881,0.001809,0.001188,0.001118,0.002531,653.65,7188346110.00,8489
1996-03-08,-0.028423,-0.028432,-0.020177,-0.020207,-0.030827,633.50,6987367560.00,8493
1996-03-11,0.009471,0.009420,0.007851,0.007788,0.010292,640.02,7053613160.00,8492
1996-03-12,-0.004628,-0.004640,-0.001679,-0.001708,-0.004578,637.09,7024303210.00,8500
1996-03-13,0.004563,0.004094,0.005669,0.005340,0.002292,638.55,7050161470.00,8504
1996-03-14,0.004255,0.004229,0.006210,0.006173,0.003633,640.87,7083359480.00,8506
1996-03-15,0.001546,0.001514,0.003758,0.003703,0.000874,641.43,7095059470.00,8511
1996-03-18,0.014236,0.014196,0.007087,0.007061,0.017492,652.65,7195284670.00,8522
1996-03-19,-0.001154,-0.001179,0.001704,0.001683,-0.001471,651.69,7187060000.00,8525
1996-03-20,-0.002589,-0.002615,0.000542,0.000479,-0.002624,649.98,7168501280.00,8531
1996-03-21,-0.000676,-0.000736,0.003227,0.003193,-0.001215,649.19,7163754680.00,8538
1996-03-22,0.002254,0.002247,0.003684,0.003658,0.002203,650.62,7180892410.00,8542
1996-03-25,-0.002546,-0.002551,-0.002342,-0.002354,-0.000891,650.04,7162665050.00,8544
1996-03-26,0.003078,0.003074,-0.000338,-0.000366,0.004507,652.97,7185948050.00,8550
1996-03-27,-0.003120,-0.003421,0.001524,0.001192,-0.006218,648.91,7162489210.00,8560
1996-03-28,0.000335,0.000306,0.000606,0.000556,0.000046,648.94,7165116270.00,8561
1996-03-29,-0.001664,-0.001668,0.008469,0.008439,-0.005301,645.50,7173767370.00,8569
1996-04-01,0.010206,0.010185,0.002314,0.002233,0.012750,653.73,7233946060.00,8572
1996-04-02,0.002373,0.002208,0.002516,0.002422,0.002340,655.26,7251557780.00,8577
1996-04-03,0.001396,0.001380,0.004150,0.004131,0.000946,655.88,7262810120.00,8581
1996-04-04,0.000545,0.000486,0.002272,0.002253,-0.000030,655.86,7286743020.00,8589
1996-04-08,-0.015994,-0.016254,-0.011613,-0.011659,-0.017717,644.24,7168109540.00,8589
1996-04-09,-0.000829,-0.000852,0.003381,0.003343,-0.003182,642.19,7165472450.00,8589
1996-04-10,-0.010693,-0.010747,-0.000315,-0.000375,-0.013532,633.50,7086168230.00,8589
1996-04-11,-0.005032,-0.005152,-0.002527,-0.002660,-0.003662,631.18,7049724880.00,8591
1996-04-12,0.008021,0.008012,0.006166,0.006134,0.008761,636.71,7104082200.00,8594
1996-04-15,0.008047,0.008043,0.006308,0.006292,0.009078,642.49,7160639490.00,8587
1996-04-16,0.005015,0.005014,0.004430,0.004420,0.003907,645.00,7197071490.00,8586
1996-04-17,-0.004500,-0.004605,0.000593,0.000519,-0.005256,641.61,7165080410.00,8592
1996-04-18,0.004790,0.004748,0.006817,0.006777,0.003117,643.61,7200155540.00,8601
1996-04-19,0.002396,0.002392,0.004296,0.004273,0.002268,645.07,7223050390.00,8602
1996-04-22,0.005950,0.005927,0.006027,0.006013,0.004372,647.89,7265909530.00,8602
1996-04-23,0.006042,0.006023,0.005937,0.005913,0.005695,651.58,7311857840.00,8605
1996-04-24,0.000204,0.000149,0.003865,0.003836,-0.002164,650.17,7313516810.00,8612
1996-04-25,0.004664,0.004645,0.007275,0.007217,0.004153,652.87,7348041310.00,8613
1996-04-26,0.001817,0.001685,0.006483,0.006349,0.000904,653.46,7363736640.00,8617
1996-04-29,0.001040,0.000989,0.003306,0.003234,0.001071,654.16,7385489690.00,8617
1996-04-30,0.000460,0.000399,0.004025,0.004001,0.000015,654.17,7383923170.00,8623
1996-05-01,0.002330,0.002199,0.006463,0.006379,0.000627,654.58,7400753870.00,8624
1996-05-02,-0.015375,-0.015501,-0.005723,-0.005815,-0.017110,643.38,7286071120.00,8627
1996-05-03,-0.000711,-0.000750,0.004976,0.004954,-0.002720,641.63,7282729750.00,8629
1996-05-06,-0.001348,-0.001422,0.002116,0.002079,-0.001278,640.81,7272219630.00,8630
1996-05-07,-0.003479,-0.003500,-0.001380,-0.001398,-0.003979,638.26,7249568670.00,8636
1996-05-08,0.005750,0.005534,-0.000819,-0.000914,0.010200,644.77,7293298080.00,8637
1996-05-09,0.002651,0.002450,0.006562,0.006526,0.001039,645.44,7312253960.00,8644
1996-05-10,0.010629,0.010549,0.008460,0.008430,0.010303,652.09,7394877190.00,8652
1996-05-13,0.012823,0.012633,0.006811,0.006593,0.014446,661.51,7488555940.00,8655
1996-05-14,0.007136,0.006993,0.006730,0.006685,0.006183,665.60,7540928490.00,8658
1996-05-15,-0.000021,-0.000161,0.003384,0.003285,-0.000270,665.42,7540042740.00,8662
1996-05-16,0.000458,0.000298,0.003129,0.002982,-0.000857,664.85,7543845360.00,8668
1996-05-17,0.005479,0.005406,0.006682,0.006612,0.006107,668.91,7585457930.00,8675
1996-05-20,0.005924,0.005854,0.005679,0.005656,0.006339,673.15,7629016890.00,8671
1996-05-21,-0.000341,-0.000352,0.001823,0.001807,-0.000579,672.76,7627738470.00,8674
1996-05-22,0.006079,0.005965,0.005226,0.005171,0.008413,678.42,7676164240.00,8679
1996-05-23,-0.002412,-0.002439,0.001558,0.001528,-0.003567,676.00,7661781240.00,8695
1996-05-24,0.002491,0.002477,0.005933,0.005915,0.003713,678.51,7680993640.00,8696
1996-05-28,-0.008475,-0.008492,-0.004443,-0.004466,-0.009256,672.23,7615883650.00,8696
1996-05-29,-0.006370,-0.006590,-0.003029,-0.003214,-0.006397,667.93,7565584450.00,8699
1996-05-30,0.005152,0.005002,0.004816,0.004747,0.005644,671.70,7605546570.00,8704
1996-05-31,-0.001355,-0.001398,0.005890,0.005875,-0.003841,669.12,7606768280.00,8705
1996-06-03,-0.002304,-0.002322,-0.001910,-0.001942,-0.002152,667.68,7587897210.00,8701
1996-06-04,0.006593,0.006551,0.003629,0.003603,0.007309,672.56,7638556410.00,8706
1996-06-05,0.006874,0.006656,0.004810,0.004707,0.008743,678.44,7690409440.00,8708
1996-06-06,-0.007386,-0.007535,-0.004247,-0.004301,-0.007974,673.03,7633305820.00,8717
1996-06-07,-0.002097,-0.002112,-0.004947,-0.004969,0.000416,673.31,7613662380.00,8720
1996-06-10,-0.000847,-0.000884,0.000564,0.000541,-0.001708,672.16,7610942660.00,8717
1996-06-11,-0.001095,-0.001102,0.000110,0.000089,-0.001770,670.97,7604256840.00,8722
1996-06-12,-0.000606,-0.001056,0.001549,0.001242,-0.002876,669.04,7595983300.00,8725
1996-06-13,-0.002772,-0.002841,-0.002693,-0.002750,-0.001674,667.92,7574817000.00,8730
1996-06-14,-0.004141,-0.004163,-0.002270,-0.002343,-0.003099,665.85,7545115250.00,8737
1996-06-17,-0.001870,-0.001898,-0.002679,-0.002687,-0.001036,665.16,7530759860.00,8735
1996-06-18,-0.007164,-0.007187,-0.009437,-0.009483,-0.004661,662.06,7476851150.00,8737
1996-06-19,-0.001008,-0.001035,-0.004200,-0.004267,-0.000151,661.96,7469079600.00,8739
1996-06-20,-0.003086,-0.003131,-0.007290,-0.007316,0.000211,662.10,7447117400.00,8746
1996-06-21,0.005643,0.005618,0.003169,0.003147,0.007159,666.84,7490703790.00,8757
1996-06-24,0.003633,0.003631,0.002033,0.002025,0.003014,668.85,7517965550.00,8759
1996-06-25,-0.002130,-0.002143,-0.004747,-0.004776,-0.000553,668.48,7502764010.00,8767
